BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,AvgVolume,GeoMeanVolume,SurfaceArea
17950,Thiomonas bhubaneswarensis,Thiomonas,"Burkholderiales, not assigned to family",Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,339866,rod-shaped,1.73,1.73,0.43,0.43,0.230415924,0.230415924,0.230415924,0.230415924,2.337030775
17952,Thiomonas islandica,Thiomonas,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,545537,rod-shaped,1.7,1.7,0.4,0.4,0.19687314,0.19687314,0.19687314,0.19687314,2.136283004
10425,Thioreductor micantisoli,Thioreductor,Nautiliaceae,Nautiliales,Epsilonproteobacteria,Proteobacteria,Bacteria,694432,rod-shaped,2,2,0.5,0.5,0.359974158,0.359974158,0.359974158,0.359974158,3.141592654
14339,Thiospirochaeta perfilievii,Thiospirochaeta,Spirochaetaceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria,252967,spiral-shaped,105,105,0.3,0.3,7.414944061,7.414944061,7.414944061,7.414944061,98.96016859
17083,Thiothrix caldifontis,Thiothrix,Thiotrichaceae,Thiotrichales,Gammaproteobacteria,Proteobacteria,Bacteria,525918,rod-shaped,4.85,4.85,1.55,1.55,8.176649379,8.176649379,8.176649379,8.176649379,23.61692277
17084,Thiothrix lacustris,Thiothrix,Thiotrichaceae,Thiotrichales,Gammaproteobacteria,Proteobacteria,Bacteria,525917,rod-shaped,5.35,5.35,1.6,1.6,9.684482953,9.684482953,9.684482953,9.684482953,26.89203311
134113,Thiovirga sulfuroxydans,Thiovirga,Halothiobacillaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,243838,rod-shaped,1.5,1.5,0.65,0.65,0.425849429,0.425849429,0.425849429,0.425849429,3.063052837
140939,Tianweitania sediminis,Tianweitania,Phyllobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,2,3,0.4,0.5,0.234572251,0.556323699,0.395447975,0.361245211,3.441442326
140280,Tibeticola sediminis,Tibeticola,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1917811,rod-shaped,1.87,2.75,0.38,0.46,0.197714039,0.431540686,0.314627363,0.292098703,2.978569493
14025,Tistlia consotensis,Tistlia,Rhodovibrionaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,560819,rod-shaped,3.25,3.25,0.65,0.65,1.006553196,1.006553196,1.006553196,1.006553196,6.636614481
294,Tolumonas auensis,Tolumonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,595494,rod-shaped,2.5,3.2,0.9,1.2,1.399579527,3.166725395,2.283152461,2.105251536,9.234358777
295,Tolumonas osonensis,Tolumonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,675874,rod-shaped,2.4,3.6,0.9,0.9,1.335962276,2.099369291,1.717665783,1.674717342,8.310922899
13840,Tranquillimonas alkanivorans,Tranquillimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,441119,rod-shaped,1.7,2.8,0.2,0.5,0.05131268,0.517053791,0.284183235,0.16288467,2.167471267
134106,Treponema berlinense,Treponema,Spirochaetaceae,Spirochaetales,Spirochaetes,Spirochaetes,Bacteria,225004,spiral-shaped,6,6,0.3,0.3,0.417046425,0.417046425,0.417046425,0.417046425,5.654866776
134223,Treponema isoptericolens,Treponema,Treponemataceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria,367456,spiral-shaped,16,16,0.45,0.45,2.52083358,2.52083358,2.52083358,2.52083358,22.61946711
134107,Treponema porcinum,Treponema,Spirochaetaceae,Spirochaetales,Spirochaetes,Spirochaetes,Bacteria,261392,spiral-shaped,7,7,0.3,0.3,0.487732259,0.487732259,0.487732259,0.487732259,6.597344573
133660,Treponema putidum,Treponema,Spirochaetaceae,Spirochaetales,Spirochaetes,Spirochaetes,Bacteria,221027,coccus-shaped,10,10,0.25,0.25,0.327249235,0.327249235,0.327249235,0.327249235,0.196349541
140319,Treponema rectale,Treponema,Treponemataceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria,744512,spiral-shaped,1,5,0.15,0.25,0.016787886,0.241346311,0.129067098,0.06365292,1.360349523
140273,Treponema ruminis,Treponema,Treponemataceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria,744515,helical-shaped,5,9,0.4,0.5,0.61156337,1.734420944,1.172992157,1.029906946,9.424777961
2285,Trichococcus ilyis,Trichococcus,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,640938,rod-shaped,0.63,1.4,0.48,0.9,0.085049196,0.699789764,0.39241948,0.243960155,1.939215343
159661,Trinickia diaoshuihuensis,Trinickia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1926495,rod-shaped,1.9,2.1,0.5,0.7,0.340339204,0.71837752,0.529358362,0.494461357,3.712533171
166476,Trinickia dinghuensis,Trinickia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2291023,rod-shaped,1.5,2,0.3,0.6,0.098960169,0.50893801,0.303949089,0.224420568,2.308589694
166475,Trinickia fusca,Trinickia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2419777,rod-shaped,1.4,2.8,0.4,0.7,0.159174028,0.98776909,0.573471559,0.396518833,3.29133374
1970,Trinickia soli,Trinickia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,380675,rod-shaped,2.75,2.75,0.625,0.625,0.779773567,0.779773567,0.779773567,0.779773567,5.399612373
130227,Trinickia symbiotica,Trinickia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,863227,rod-shaped,1.25,1.25,0.9,0.9,0.604363887,0.604363887,0.604363887,0.604363887,3.534291735
158322,Tritonibacter horizontis,Tritonibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1768241,rod-shaped,1.3,2.2,0.6,1,0.311017673,1.466076572,0.888547122,0.675259745,4.115366466
13786,Tritonibacter mobilis subsp. mobilis,Epibacterium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,379347,rod-shaped,1,2,0.6,0.8,0.226194671,0.871268363,0.548731517,0.443932721,3.078119592
13785,Tritonibacter mobilis subsp. mobilis,Tritonibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,379347,rod-shaped,1.45,1.45,0.95,0.95,0.803331421,0.803331421,0.803331421,0.803331421,4.32754388
13787,Tritonibacter scottomollicae,Tritonibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,483013,ovoid-shaped,1.3,1.3,1,1,0.680678408,0.680678408,0.680678408,0.680678408,3.141592654
166125,Tropicibacter alexandrii,Tropicibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2267683,rod-shaped,0.8,1.4,0.8,1.3,0.268082573,1.2830788,0.775580686,0.586490465,3.390592162
13842,Tropicibacter naphthalenivorans,Tropicibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,441103,rod-shaped,2.25,2.25,0.4,0.4,0.265988178,0.265988178,0.265988178,0.265988178,2.827433388
133676,Tropicimonas aquimaris,Tropicimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,914152,rod-shaped,1.2,15,0.8,1.2,0.469144503,16.51221099,8.490677745,2.783273795,13.05935542
13841,Tropicimonas isoalkanivorans,Tropicimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,441112,rod-shaped,0.75,0.75,0.4,0.4,0.077492619,0.077492619,0.077492619,0.077492619,0.942477796
130633,Tropicimonas sediminicola,Tropicimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1031541,rod-shaped,1.25,1.25,0.5,0.5,0.212712003,0.212712003,0.212712003,0.212712003,1.963495408
218,Trueperella abortisuis,Trueperella,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,445930,coccus-shaped,0.3,2.5,0.2,0.9,0.006283185,1.060287521,0.533285353,0.081620971,0.565486678
214,Trueperella bernardiae,Trueperella,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,59561,coccus-shaped,0.3,2.5,0.2,0.9,0.006283185,1.060287521,0.533285353,0.081620971,0.565486678
216,Trueperella bialowiezensis,Trueperella,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,312285,coccus-shaped,0.3,2.5,0.2,0.9,0.006283185,1.060287521,0.533285353,0.081620971,0.565486678
217,Trueperella bonasi,Trueperella,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,312286,coccus-shaped,0.3,2.5,0.2,0.9,0.006283185,1.060287521,0.533285353,0.081620971,0.565486678
212,Trueperella pyogenes,Trueperella,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1661,coccus-shaped,0.3,2.5,0.2,0.9,0.006283185,1.060287521,0.533285353,0.081620971,0.565486678
134234,Tsukamurella pulmonis,Tsukamurella,Tsukamurellaceae,Mycobacteriales,Actinobacteria,Actinobacteria,Bacteria,47312,rod-shaped,3.5,3.5,1,1,2.487094184,2.487094184,2.487094184,2.487094184,10.99557429
17110,Tsukamurella soli,Tsukamurella,Tsukamurellaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,644556,rod-shaped,2.3,6,0.9,1,1.272345025,4.450589593,2.861467309,2.379639789,11.07160723
23764,Tumebacillus flagellatus,Tumebacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1157490,rod-shaped,3.65,3.65,0.5,0.5,0.683950901,0.683950901,0.683950901,0.683950901,5.733406593
1553,Tumebacillus permanentifrigoris,Tumebacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,378543,rod-shaped,3.25,3.25,0.5,0.5,0.605411084,0.605411084,0.605411084,0.605411084,5.105088062
140843,Tumebacillus soli,Tumebacillus,Alicyclobacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,0.7,2.7,0.7,1.25,0.17959438,2.802071573,1.490832976,0.709391505,4.040031965
13936,Uliginosibacterium gangwonense,Uliginosibacterium,Zoogloeaceae,Rhizobiales,Betaproteobacteria,Proteobacteria,Bacteria,392736,rod-shaped,5,5,0.8,0.8,2.379232836,2.379232836,2.379232836,2.379232836,12.56637061
133283,Uliginosibacterium paludis,Uliginosibacterium,Zoogloeaceae,Rhodocyclales,Betaproteobacteria,Proteobacteria,Bacteria,1615952,rod-shaped,0.8,1,0.3,0.6,0.049480084,0.226194671,0.137837378,0.10579287,1.192150592
158641,Uliginosibacterium sediminicola,Uliginosibacterium,Zoogloeaceae,Rhodocyclales,Betaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.8,1.2,0.4,0.5,0.083775804,0.202894526,0.143335165,0.130375044,1.37657693
5660,Ulvibacter antarcticus,Ulvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,442714,rod-shaped,1.4,1.4,0.55,0.55,0.289059249,0.289059249,0.289059249,0.289059249,2.419026343
5658,Ulvibacter litoralis,Ulvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,227084,rod-shaped,4.9,4.9,0.45,0.45,0.755454858,0.755454858,0.755454858,0.755454858,6.927211801
140996,Umboniibacter caenipelagi,Umboniibacter,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,ovoid-shaped,0.5,10,0.2,0.4,0.010471976,0.837758041,0.424115008,0.093664196,0.251327412
17913,Umboniibacter marinipuniceus,Umboniibacter,Cellvibrionaceae,"Cellvibrionaceae, not assigned to order",Gammaproteobacteria,Proteobacteria,Bacteria,569599,rod-shaped,2,2,0.5,0.5,0.359974158,0.359974158,0.359974158,0.359974158,3.141592654
141168,Undibacterium amnicola,Undibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.6,2,0.6,0.8,0.395840674,0.871268363,0.633554518,0.587267789,3.893547529
132626,Undibacterium danionis,Undibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1812100,rod-shaped,1.6,2.2,0.9,1.1,0.827024266,1.742274926,1.284649596,1.200376458,5.864605478
164488,Undibacterium piscinae,Undibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2495591,rod-shaped,1.4,2.1,0.9,0.9,0.699789764,1.145110522,0.922450143,0.895174073,4.848038358
131260,Undibacterium terreum,Undibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1224302,rod-shaped,1.8,1.8,0.35,0.35,0.161955646,0.161955646,0.161955646,0.161955646,1.979203372
168541,Urechidicola croceus,Urechidicola,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidota,Bacteria,1850246,rod-shaped,1.2,1.5,0.5,0.6,0.202894526,0.36756634,0.285230433,0.273088261,2.308589694
1400,Ureibacillus composti,Ureibacillus,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,367742,rod-shaped,2.5,4,0.7,0.9,0.87231556,2.353838296,1.613076928,1.432930484,7.885334979
23761,Ureibacillus manganicus,Ureibacillus,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1384049,rod-shaped,2.1,2.1,0.5,0.5,0.379609112,0.379609112,0.379609112,0.379609112,3.298672286
23756,Ureibacillus massiliensis,Ureibacillus,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1211035,rod-shaped,1.5,4,0.3,0.5,0.098960169,0.75267324,0.425816704,0.272918799,2.98037648
23759,Ureibacillus sinduriensis,Ureibacillus,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1384057,rod-shaped,2.15,2.15,0.85,0.85,1.059240323,1.059240323,1.059240323,1.059240323,5.741260574
1398,Ureibacillus suwonensis,Ureibacillus,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,313007,rod-shaped,1.5,2,0.5,0.7,0.261799388,0.67989301,0.470846199,0.421895217,3.219174525
1396,Ureibacillus terrenus,Ureibacillus,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,118246,rod-shaped,1,6,0.5,0.7,0.163624617,2.21927341,1.191449014,0.602600832,4.552600273
1401,Ureibacillus thermophilus,Ureibacillus,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,367743,rod-shaped,2.5,3.5,0.8,1.2,1.122595775,3.506017401,2.314306588,1.98389524,9.105200545
1394,Ureibacillus thermosphaericus,Ureibacillus,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,51173,rod-shaped,1,6,0.5,0.7,0.163624617,2.21927341,1.191449014,0.602600832,4.552600273
24770,Vallitalea guaymasensis,Vallitalea,Vallitaleaceae,"Clostridia, not assigned to order",Clostridia,Firmicutes,Bacteria,1185412,rod-shaped,6,6,0.75,0.75,2.540272185,2.540272185,2.540272185,2.540272185,14.13716694
166431,Vallitalea okinawensis,Vallitalea,Vallitaleaceae,Eubacteriales,Clostridia,Firmicutes,Bacteria,2078660,rod-shaped,3,4,0.3,0.5,0.204988921,0.75267324,0.47883108,0.392797244,4.214888839
170907,Variovorax beijingensis,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,Bacteria,2496117,oval-shaped,0.8,1.2,0.6,0.8,0.150796447,0.40212386,0.276460154,0.246249567,1.507964474
3017,Variovorax boronicumulans,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1321609,rod-shaped,1,2,0.5,0.7,0.163624617,0.67989301,0.421758814,0.333537455,2.628444993
22978,Variovorax defluvii,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,913761,ovoid-shaped,1.4,1.4,0.45,0.45,0.148440253,0.148440253,0.148440253,0.148440253,0.636172512
3015,Variovorax dokdonensis,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,344883,rod-shaped,0.7,2.8,0.3,0.5,0.042411501,0.517053791,0.279732646,0.148084527,1.703427044
3018,Variovorax ginsengisoli,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,363844,rod-shaped,1.5,3,0.3,0.5,0.098960169,0.556323699,0.327641934,0.234635647,2.581081744
131560,Variovorax gossypii,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1679495,rod-shaped,1.5,3,0.3,0.5,0.098960169,0.556323699,0.327641934,0.234635647,2.581081744
140831,Variovorax humicola,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.5,2,0.4,0.6,0.171740398,0.50893801,0.340339204,0.295643733,2.665729763
3016,Variovorax soli,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1321611,rod-shaped,1,1.5,0.5,0.7,0.163624617,0.48747046,0.325547539,0.282421967,2.276300136
132624,Varunaivibrio sulfuroxidans,Varunaivibrio,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,1773489,vibrio-shaped,1,1.5,0.6,0.6,0.226194671,0.36756634,0.296880506,0.28834276,2.308589694
132910,Veillonella tobetsuensis,Veillonella,Veillonellaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,1110546,coccus-shaped,0.5,0.5,0.5,0.5,0.065449847,0.065449847,0.065449847,0.065449847,0.785398163
132082,Venenivibrio stagnispumantis,Venenivibrio,Hydrogenothermaceae,Aquificales,Aquificae,Aquificae,Bacteria,407998,rod-shaped,1.3,1.3,0.37,0.37,0.126516387,0.126516387,0.126516387,0.126516387,1.511106066
141060,Ventosimonas gracilis,Ventosimonas,Ventosimonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,2.4,4.5,0.4,0.5,0.284837734,0.85084801,0.567842872,0.49229424,4.617179389
3022,Verminephrobacter eiseniae,Verminephrobacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,391735,rod-shaped,1.3,1.7,0.4,0.8,0.146607657,0.720471915,0.433539786,0.325002615,2.641928128
166140,Vibrio albus,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,678,rod-shaped,1.1,2.6,0.8,1.1,0.41887902,2.122407637,1.270643329,0.942884952,4.983956296
17369,Vibrio alfacsensis,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,1074311,ovoid-shaped,2.09,2.09,0.86,0.86,0.809360138,0.809360138,0.809360138,0.809360138,2.323521927
132596,Vibrio algivorus,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,1667024,rod-shaped,1.5,2.5,0.7,0.8,0.48747046,1.122595775,0.805033117,0.739751498,4.552600273
164332,Vibrio aquaticus,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,2496559,rod-shaped,1.2,2.1,0.4,0.8,0.134041287,0.921533845,0.527787566,0.351459218,2.821143206
170904,Vibrio aquimaris,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Pseudomonadota,Bacteria,2587862,rod-shaped,2.1,2.9,0.7,0.9,0.71837752,1.654048532,1.186213026,1.09006022,6.153593357
17346,Vibrio areninigrae,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,472186,rod-shaped,2,3,0.5,0.8,0.359974158,1.373923187,0.866948673,0.703261575,4.866934411
17355,Vibrio atypicus,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,558271,rod-shaped,1,1.5,0.5,0.7,0.163624617,0.48747046,0.325547539,0.282421967,2.276300136
17367,Vibrio caribbeanicus,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,796620,rod-shaped,2.8,2.8,1,1,1.93731547,1.93731547,1.93731547,1.93731547,8.79645943
17353,Vibrio casei,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,1255579,rod-shaped,1.5,1.8,0.6,1.2,0.36756634,1.583362697,0.975464519,0.762883236,4.38024097
133177,Vibrio cidicii,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.48,1.68,0.64,0.78,0.407485511,0.678527465,0.543006488,0.525823269,3.500037195
17341,Vibrio comitans,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,413401,rod-shaped,1.6,1.6,0.75,0.75,0.59641173,0.59641173,0.59641173,0.59641173,3.769911184
158354,Vibrio fujianensis,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,1974215,rod-shaped,2,2.5,0.5,1,0.359974158,1.701696021,1.030835089,0.782666335,4.967294133
17299,Vibrio gallicus,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,190897,rod-shaped,2.1,2.1,0.55,0.55,0.45536731,0.45536731,0.45536731,0.45536731,3.628539515
139784,Vibrio gangliei,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,2077090,rod-shaped,0.8,2.5,0.5,1.5,0.124354709,3.534291735,1.829323222,0.662952352,3.84764949
130765,Vibrio hangzhouensis,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,462991,rod-shaped,1.5,1.5,0.65,0.65,0.425849429,0.425849429,0.425849429,0.425849429,3.063052837
17343,Vibrio inusitatus,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,413402,rod-shaped,1.5,1.5,0.75,0.75,0.552233084,0.552233084,0.552233084,0.552233084,3.534291735
23341,Vibrio jasicida,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,1229494,rod-shaped,1.25,1.25,0.5,0.5,0.212712003,0.212712003,0.212712003,0.212712003,1.963495408
17312,Vibrio litoralis,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,335972,rod-shaped,2.5,2.5,0.7,0.7,0.87231556,0.87231556,0.87231556,0.87231556,5.497787144
17358,Vibrio marisflavi,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,634439,rod-shaped,0.9,0.9,0.5,0.5,0.143989663,0.143989663,0.143989663,0.143989663,1.413716694
164331,Vibrio ouci,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,2499078,rod-shaped,1.2,2,0.3,0.8,0.077754418,0.871268363,0.47451139,0.260278629,2.384301184
17351,Vibrio owensii,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,696485,ovoid-shaped,3,3,1,1,1.570796327,1.570796327,1.570796327,1.570796327,3.141592654
140734,Vibrio palustris,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,coccus-shaped,0.5,1.5,0.5,0.6,0.065449847,0.282743339,0.174096593,0.136034952,0.942477796
17340,Vibrio porteresiae,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,1123496,rod-shaped,1,2,0.9,0.9,0.445320759,1.081493271,0.763407015,0.693982279,3.998594644
17342,Vibrio rarus,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,413403,rod-shaped,1.5,1.5,0.75,0.75,0.552233084,0.552233084,0.552233084,0.552233084,3.534291735
17314,Vibrio rhizosphaerae,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,398736,rod-shaped,2.5,2.5,0.45,0.45,0.373751351,0.373751351,0.373751351,0.373751351,3.534291735
140735,Vibrio spartinae,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1,2.5,0.5,0.8,0.163624617,1.122595775,0.643110196,0.428584069,3.141592654
24663,Vibrio splendidus,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,29497,rod-shaped,1.75,1.75,0.7,0.7,0.583681735,0.583681735,0.583681735,0.583681735,3.848451001
17368,Vibrio xiamenensis,Vibrio,Vibrionaceae,"Vibrionales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,861298,rod-shaped,1.47,1.47,0.75,0.75,0.53897949,0.53897949,0.53897949,0.53897949,3.463605901
166477,Vibrio zhugei,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,2479546,curved-shaped,0.9,1.5,0.6,0.7,0.197920337,0.48747046,0.342695399,0.31061281,2.365600494
132582,Vicinamibacter silvestris,Vicinamibacter,Vicinamibacteraceae,"Acidobacteria, not assigned to order",Vicinamibacteria,Acidobacteria,Bacteria,1612172,rod-shaped,1.3,2,0.6,0.7,0.311017673,0.67989301,0.495455341,0.459846433,3.282926744
158595,Vicingus serpentipes,Vicingus,Cryomorphaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,,rod-shaped,1.2,2.2,0.4,0.5,0.134041287,0.399244066,0.266642676,0.2313335,2.282794586
22931,Virgibacillus alimentarius,Virgibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,698769,rod-shaped,1.2,1.2,0.5,0.5,0.202894526,0.202894526,0.202894526,0.202894526,1.884955592
1487,Virgibacillus arcticus,Virgibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,469869,rod-shaped,2,5,0.5,0.8,0.359974158,2.379232836,1.369603497,0.925452504,6.283185307
1491,Virgibacillus byunsanensis,Virgibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,570945,rod-shaped,3,3,0.3,0.3,0.204988921,0.204988921,0.204988921,0.204988921,2.827433388
1496,Virgibacillus campisalis,Virgibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,744463,rod-shaped,1,4,0.5,1,0.163624617,2.879793266,1.521708942,0.686443786,4.442882938
1482,Virgibacillus carmonensis,Virgibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,171692,rod-shaped,2,7,0.5,0.7,0.359974158,2.60411851,1.482046334,0.968202132,6.954211786
134251,Virgibacillus chiguensis,Virgibacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,411959,rod-shaped,3.75,3.75,0.8,0.8,1.750914306,1.750914306,1.750914306,1.750914306,9.424777961
1484,Virgibacillus dokdonensis,Virgibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,302167,rod-shaped,2.5,5,0.6,0.8,0.650309679,2.379232836,1.514771258,1.243880277,7.695298981
