BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,SurfaceArea,AvgVolume,GeoMeanVolume
133542,Prevotella aurantiaca,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1236508.0,rod-shaped,1.6,1.6,0.65,0.65,0.4590325015823336,0.4590325015823336,3.267256359733385,0.4590325015823336,0.4590325015823336
166275,Prevotella brunnea,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,2508867.0,pleomorphic-shaped,1.5,3.2,0.8,1.2,0.6199409503083859,3.1667253948185112,6.743822141799098,1.8933331725634486,1.4011362355707908
12565,Prevotella dentasini,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1236509.0,rod-shaped,1.5,2.5,0.6,0.8,0.3675663404700058,1.1225957748827529,4.214888838624436,0.7450810576763793,0.6423615966110863
12563,Prevotella falsenii,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,515414.0,rod-shaped,1.6,1.6,0.65,0.65,0.4590325015823336,0.4590325015823336,3.267256359733385,0.4590325015823336,0.4590325015823336
12560,Prevotella histicola,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,470565.0,rod-shaped,0.8,3.0,0.7,0.7,0.21807889003669145,1.0647381101791407,3.406854087817834,0.6414085001079161,0.48186814093445884
24343,Prevotella jejuni,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1177574.0,rod-shaped,1.4,1.4,0.7,0.7,0.4489859500755412,0.4489859500755412,3.078760800517997,0.4489859500755412,0.4489859500755412
12540,Prevotella multiformis,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,888743.0,rod-shaped,4.1,4.1,0.65,0.65,1.2886093116708883,1.2886093116708883,8.372344421816798,1.2886093116708883,1.2886093116708883
134238,Prevotella pleuritidis,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,407975.0,rod-shaped,3.0,3.0,0.8,0.8,1.3739231871699364,1.3739231871699364,7.5398223686155035,1.3739231871699364,1.3739231871699364
5745,Pricia antarctica,Pricia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,641691.0,rod-shaped,0.75,0.75,0.6,0.6,0.15550883635269477,0.15550883635269477,1.413716694115407,0.15550883635269477,0.15550883635269477
1203,Priestia endophytica,Priestia,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,135735.0,rod-shaped,2.5,3.5,0.5,1.5,0.45814892864851153,5.301437602932776,8.047936312008744,2.8797932657906435,1.5584761653873904
1244,Priestia koreensis,Priestia,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,284581.0,rod-shaped,1.6,2.8,0.8,1.6,0.6702064327658227,4.557403742807593,7.523048549464958,2.613805087786708,1.7476845553876952
159756,Primorskyibacter marinus,Primorskyibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1977320.0,rod-shaped,0.6,2.2,0.2,0.4,0.016755160819145565,0.2597049926967563,1.020896774779427,0.13823007675795093,0.0659651341101432
133848,Profundibacterium mesophilum,Profundibacterium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1037889.0,coccus-shaped,0.2,0.2,0.2,0.2,0.004188790204786391,0.004188790204786391,0.12566370614359174,0.004188790204786391,0.004188790204786391
134197,Prolixibacter bellariivorans,Prolixibacter,Prolixibacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,314319.0,rod-shaped,11.5,11.5,0.33,0.33,0.9741851053314565,0.9741851053314565,11.922344120373266,0.9741851053314565,0.9741851053314565
23200,Promicromonospora endophytica,Promicromonospora,Promicromonosporaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,722703.0,coccus-shaped,0.6,0.6,0.5,0.5,0.07853981633974481,0.07853981633974481,0.7853981633974483,0.07853981633974481,0.07853981633974481
160818,Propionibacterium ruminifibrarum,Propionibacterium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Bacteria,1962131.0,rod-shaped,1.0,2.0,0.5,0.8,0.16362461737446837,0.8712683625955694,2.8099258924162904,0.5174464899850189,0.3775724466379659
159196,Propioniciclava flava,Propioniciclava,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Bacteria,2072026.0,rod-shaped,0.8,2.2,0.4,0.9,0.08377580409572784,1.2087277734686732,2.500676178262635,0.6462517887822006,0.3182171289468511
141046,Propioniciclava sinopodophylli,Propioniciclava,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Bacteria,,rod-shaped,1.1,1.5,0.6,0.7,0.2544690049407733,0.4874704600820162,2.6152697470729334,0.37096973251139476,0.35220182128304167
158818,Propionicimonas ferrireducens,Propionicimonas,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Bacteria,,rod-shaped,1.5,3.3,0.15,0.2,0.025623615080841756,0.10157816246606997,1.2106346490835993,0.06360088877345586,0.05101764141598261
134363,Prosthecobacter fluviatilis,Prosthecobacter,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,Bacteria,445931.0,rod-shaped,1.8,8.0,0.3,0.7,0.12016591899980959,2.9889636105028887,5.463120327147684,1.5545647647513492,0.5993092349639446
166527,Protaetiibacter intestinalis,Protaetiibacter,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,2419774.0,rod-shaped,1.2,3.5,0.3,0.4,0.07775441817634737,0.4230678106834255,2.230309534156422,0.25041111442988645,0.18137086719986437
18078,Proteiniborus ethanoligenes,Proteiniborus,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,415015.0,rod-shaped,2.6,2.6,0.55,0.55,0.5741587823670097,0.5741587823670097,4.4924774946334045,0.5741587823670097,0.5741587823670097
158351,Proteiniborus indolifex,Proteiniborus,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1776760.0,rod-shaped,1.8,8.5,0.6,0.8,0.45238934211693027,4.138524722328955,8.513658128066938,2.295457032222943,1.3682925405296367
2872,Proteiniclasticum ruminis,Proteiniclasticum,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1410668.0,rod-shaped,0.6,2.0,0.5,0.8,0.08508480103472356,0.8712683625955694,2.1765592370810616,0.4781765818151465,0.2722713633111154
12514,Proteiniphilum acetatigenes,Proteiniphilum,Dysgonomonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,294710.0,rod-shaped,2.05,2.05,0.75,0.75,0.7952156404399163,0.7952156404399163,4.830198704894307,0.7952156404399163,0.7952156404399163
140143,Proteiniphilum saccharofermentans,Proteiniphilum,Dysgonomonadaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1642647.0,rod-shaped,1.1,4.4,0.6,0.7,0.2544690049407733,1.6035212502697902,4.479166420946474,0.9289951276052817,0.6387851414658439
18080,Proteocatella sphenisci,Proteocatella,Peptostreptococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,181070.0,rod-shaped,4.0,4.0,0.75,0.75,1.6566992509164924,1.6566992509164924,9.42477796076938,1.6566992509164924,1.6566992509164924
160787,Proteus cibi,Proteus,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,2050966.0,rod-shaped,1.0,3.0,0.5,0.8,0.16362461737446837,1.3739231871699364,3.441442325727286,0.7687739022722024,0.4741388570899784
160788,Proteus faecis,Proteus,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,2050967.0,rod-shaped,1.0,3.0,0.5,1.0,0.16362461737446837,2.0943951023931953,3.8476494904855922,1.1290098598838318,0.5854012275867271
132975,Proteus terrae subsp. cibarius,Proteus,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,626774.0,rod-shaped,0.5,2.0,0.4,0.7,0.0460766922526503,0.6798930101143911,1.6623745764132163,0.3629848511835207,0.1769949744816752
5088,Providencia vermicola,Providencia,Morganellaceae,"Enterobacteriales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,333965.0,rod-shaped,2.14,5.0,0.57,0.71,0.49759293341127037,1.8858951901566867,6.537449750628546,1.1917440617839785,0.9687146740791487
3026,Pseudacidovorax intermedius,Pseudacidovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,433924.0,rod-shaped,1.75,1.75,0.5,0.5,0.3108867730114899,0.3108867730114899,2.748893571891069,0.3108867730114899,0.3108867730114899
133083,Pseudactinotalea terrae,Pseudactinotalea,Cellulomonadaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1743262.0,rod-shaped,1.2,2.2,0.8,1.0,0.4691445029360758,1.4660765716752369,4.5655891728341835,0.9676105373056563,0.8293381484562284
133381,Pseudaeromonas pectinilytica,Pseudaeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1756761.0,rod-shaped,1.5,2.5,0.5,1.0,0.2617993877991494,1.7016960206944711,4.301802907159107,0.9817477042468102,0.6674600935172539
271,Pseudaeromonas sharmana,Pseudaeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,328412.0,rod-shaped,1.0,2.0,0.4,0.5,0.10890854532444617,0.35997415822383044,1.98691765315922,0.2344413517741383,0.19800066142957554
133749,Pseudahrensia aquimaris,Pseudahrensia,Phyllobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,744461.0,ovoid-shaped,4.0,4.0,0.75,0.75,1.1780972450961724,1.1780972450961724,1.7671458676442586,1.1780972450961724,1.1780972450961724
140902,Pseudahrensia todarodis,Pseudahrensia,Phyllobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.95,2.05,0.7,0.8,0.6606507551111536,0.8964011038242876,4.700435768338786,0.7785259294677206,0.7695505611225212
1208,Pseudalkalibacillus decolorationis,Pseudalkalibacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,163879.0,rod-shaped,1.0,4.0,0.5,0.8,0.16362461737446837,1.8765780117443034,3.97383530631844,1.0201013145593858,0.5541248588044054
1226,Pseudalkalibacillus hwajinpoensis,Pseudalkalibacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,208199.0,rod-shaped,3.25,3.25,1.15,1.15,2.9775753371336253,2.9775753371336253,11.74170254279185,2.9775753371336253,2.9775753371336253
140465,Pseudaminobacter manganicus,Pseudaminobacter,Phyllobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1873176.0,rod-shaped,1.0,2.0,0.3,0.8,0.06361725123519331,0.8712683625955694,2.1765592370810616,0.46744280691538137,0.23543087800141646
7620,Pseudarthrobacter defluvii,Pseudarthrobacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,410837.0,ovoid-shaped,1.0,2.0,0.4,0.6,0.08377580409572782,0.3769911184307751,0.7539822368615504,0.23038346126325146,0.17771531752633463
7622,Pseudarthrobacter phenanthrenivorans,Pseudarthrobacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,930171.0,coccus-shaped,3.25,3.25,1.25,1.25,2.658900032335111,2.658900032335111,4.908738521234052,2.658900032335111,2.658900032335111
23149,Pseudenhygromyxa salsuginis,Pseudenhygromyxa,Nannocystaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,Bacteria,442868.0,rod-shaped,3.5,3.5,0.65,0.65,1.0895108772496351,1.0895108772496351,7.147123286916779,1.0895108772496351,1.0895108772496351
133584,Pseudidiomarina aestuarii,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,624146.0,rod-shaped,0.7,1.4,0.3,0.3,0.042411500823462206,0.09189158511750144,0.9330054170132568,0.06715154297048181,0.06242803887581412
133757,Pseudidiomarina aquimaris,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,641841.0,rod-shaped,1.6,1.6,0.8,0.8,0.6702064327658227,0.6702064327658227,4.0212385965949355,0.6702064327658227,0.6702064327658227
133467,Pseudidiomarina donghaiensis,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,519452.0,rod-shaped,1.2,1.2,0.5,0.5,0.2028945255443408,0.2028945255443408,1.8849555921538759,0.2028945255443408,0.2028945255443408
168509,Pseudidiomarina gelatinasegens,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,Bacteria,2487740.0,rod-shaped,1.2,3.0,0.2,0.4,0.03560471674068432,0.36023595761162963,1.6859555354497742,0.19792033717615698,0.1132523696466049
133427,Pseudidiomarina marina,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,502366.0,rod-shaped,2.75,2.75,0.7,0.7,0.9685268351629532,0.9685268351629532,6.047565858160352,0.9685268351629532,0.9685268351629532
133466,Pseudidiomarina maritima,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,519453.0,rod-shaped,1.75,1.75,0.5,0.5,0.3108867730114899,0.3108867730114899,2.748893571891069,0.3108867730114899,0.3108867730114899
6236,Pseudidiomarina salinarum,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,435908.0,rod-shaped,2.25,2.25,0.45,0.45,0.3339905689847649,0.3339905689847649,3.1808625617596658,0.3339905689847649,0.3339905689847649
6237,Pseudidiomarina sediminum,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1122124.0,rod-shaped,1.5,1.5,0.3,0.3,0.09896016858807848,0.09896016858807848,1.413716694115407,0.09896016858807848,0.09896016858807848
133426,Pseudidiomarina tainanensis,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,502365.0,rod-shaped,2.85,2.85,0.75,0.75,1.1486448139687682,1.1486448139687682,6.715154297048183,1.1486448139687682,1.1486448139687682
6235,Pseudidiomarina taiwanensis,Pseudidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,337250.0,rod-shaped,0.8,2.4,0.6,0.8,0.16964600329384885,1.0723302924253162,3.0159289474462017,0.6209881478595826,0.4265167620632032
159881,Pseudoaeromonas paramecii,Pseudoaeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2138166.0,rod-shaped,1.5,2.8,0.5,1.0,0.2617993877991494,1.9373154697137056,4.55260027262307,1.0995574287564276,0.7121713304710249
141083,Pseudoalteromonas aestuariivivens,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.5,3.5,0.2,0.7,0.013613568165555772,1.2571606602115155,1.555009028355428,0.6353871141885357,0.13082217832938178
133879,Pseudoalteromonas arabiensis,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,874454.0,rod-shaped,1.25,1.25,0.65,0.65,0.34289174816993595,0.34289174816993595,2.552544031041707,0.34289174816993595,0.34289174816993595
134146,Pseudoalteromonas byunsanensis,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,327939.0,rod-shaped,1.75,1.75,0.65,0.65,0.508807110187647,0.508807110187647,3.5735616434583894,0.508807110187647,0.508807110187647
140827,Pseudoalteromonas fenneropenaei,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.8,3.0,0.8,1.3,0.7707373976806959,3.4067954334303314,7.444978060177064,2.0887664155555137,1.620414961296202
448,Pseudoalteromonas fuliginea,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1872678.0,rod-shaped,1.5,3.0,0.5,0.8,0.2617993877991494,1.3739231871699364,4.214888838624436,0.8178612874845429,0.5997434862373626
167229,Pseudoalteromonas galatheae,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,Bacteria,579562.0,rod-shaped,3.0,3.0,1.0,1.0,2.0943951023931953,2.0943951023931953,9.42477796076938,2.0943951023931953,2.0943951023931953
132999,Pseudoalteromonas gelatinilytica,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1703256.0,rod-shaped,1.5,2.2,0.4,0.5,0.17174039839624206,0.3992440663937029,2.5522419369485676,0.28549223239497246,0.2618517424417685
12702,Pseudoalteromonas lipolytica,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1315275.0,rod-shaped,1.0,2.0,0.5,0.8,0.16362461737446837,0.8712683625955694,2.8099258924162904,0.5174464899850189,0.3775724466379659
140626,Pseudoalteromonas neustonica,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1840331.0,rod-shaped,1.3,4.0,0.4,1.3,0.1466076571675237,4.73411832957202,5.165985898213973,2.4403629933697717,0.8331014326313362
140699,Pseudoalteromonas piratica,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.4,2.6,0.5,0.8,0.2421644337142132,1.1728612573401895,3.7907972786718767,0.7075128455272014,0.5329402238611073
133216,Pseudoalteromonas profundi,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1774956.0,rod-shaped,1.1,2.8,0.4,0.7,0.12147491593880536,0.9877690901661906,2.9174555413064076,0.554622003052498,0.3463945253535169
134140,Pseudoalteromonas spongiae,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,298657.0,rod-shaped,1.35,1.35,0.5,0.5,0.23234695667174513,0.23234695667174513,2.1205750411731104,0.23234695667174513,0.23234695667174513
1650,Pseudobdellovibrio exovorus,Pseudobdellovibrio,Bdellovibrionaceae,Bdellovibrionales,Oligoflexia,Proteobacteria,Bacteria,1184267.0,rod-shaped,0.95,0.95,0.5,0.5,0.15380714033200027,0.15380714033200027,1.4922565104551517,0.15380714033200027,0.15380714033200027
158791,Pseudobizionia ponticola,Pseudobizionia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,,rod-shaped,0.5,10.0,0.2,0.6,0.013613568165555772,2.770884720466198,2.433467205584167,1.3922491443158769,0.19422056539142177
160128,Pseudobythopirellula maris,Pseudobythopirellula,Lacipirellulaceae,Pirellulales,Planctomycetia,Planctomycetes,Bacteria,2527991.0,other,1.1,1.5,0.5,0.7,0.1832595714594046,0.4874704600820162,2.38740372405446,0.33536501577071043,0.29888731591311984
164735,Pseudocitrobacter vendiensis,Pseudocitrobacter,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,2488306.0,rod-shaped,2.0,3.0,0.1,0.1,0.015446163880149816,0.023300145514124303,0.7695298980971185,0.01937315469713706,0.01897097430398612
7481,Pseudoclavibacter caeni,Pseudoclavibacter,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,908846.0,rod-shaped,0.3,0.7,0.2,0.3,0.007330382858376184,0.042411500823462206,0.3526429007561699,0.024870941840919196,0.017632145037808498
7480,Pseudoclavibacter chungangensis,Pseudoclavibacter,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,587635.0,rod-shaped,1.3,1.7,0.1,0.2,0.009948376736367679,0.05131268000863329,0.660482031949507,0.030630528372500482,0.02259375736964895
132433,Pseudoclavibacter endophyticus,Pseudoclavibacter,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1778590.0,rod-shaped,1.1,2.3,0.4,0.6,0.12147491593880536,0.5937610115284708,2.448024467267731,0.3576179637336381,0.2685648319552674
7475,Pseudoclavibacter helvolus,Pseudoclavibacter,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,255205.0,rod-shaped,1.0,1.0,0.45,0.45,0.13518665887478581,0.13518665887478581,1.413716694115407,0.13518665887478581,0.13518665887478581
7479,Pseudoclavibacter soli,Pseudoclavibacter,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,452623.0,rod-shaped,0.4,0.4,0.25,0.25,0.015544338650574497,0.015544338650574497,0.3141592653589793,0.015544338650574497,0.015544338650574497
7477,Pseudoclavibacter sp.,Pseudoclavibacter,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,272241.0,rod-shaped,0.8,0.8,0.35,0.35,0.0657443712610614,0.0657443712610614,0.8796459430051421,0.0657443712610614,0.0657443712610614
158356,Pseudodesulfovibrio hydrargyri,Pseudodesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,2125990.0,vibrio-shaped,2.8,2.8,0.5,0.5,0.5170537909033202,0.5170537909033202,4.39822971502571,0.5170537909033202,0.5170537909033202
132642,Pseudodesulfovibrio indicus,Pseudodesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,1716143.0,vibrio-shaped,2.0,6.0,0.5,0.5,0.35997415822383044,1.1453723216212788,5.441398092702653,0.7526732399225546,0.6421093655511452
140414,Pseudodesulfovibrio senegalensis,Pseudodesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,1721087.0,rod-shaped,2.0,4.0,0.5,0.5,0.35997415822383044,0.7526732399225546,4.442882938158366,0.5563236990731926,0.5205217727998751
4164,Pseudodesulfovibrio tunisiensis,Pseudodesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,463192.0,rod-shaped,1.75,1.75,0.5,0.5,0.3108867730114899,0.3108867730114899,2.748893571891069,0.3108867730114899,0.3108867730114899
13832,Pseudodonghicola xiamenensis,Pseudodonghicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1121479.0,ovoid-shaped,1.5,1.5,0.85,0.85,0.5674501730546563,0.5674501730546563,2.2698006922186256,0.5674501730546563,0.5674501730546563
133214,Pseudoduganella danionis,Pseudoduganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1890295.0,rod-shaped,1.6,2.2,0.9,1.1,0.8270242660575131,1.7422749258033399,5.864605478369044,1.2846495959304265,1.2003764583591747
141160,Pseudoduganella eburnea,Pseudoduganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.5,2.0,0.4,0.5,0.17174039839624206,0.35997415822383044,2.433467205584167,0.26585727831003625,0.24864051428862619
132597,Pseudoflavitalea ginsenosidimutans,Pseudoflavitalea,Chitinophagaceae,Sphingobacteriales,Chitinophagia,Bacteroidetes,Bacteria,661488.0,rod-shaped,1.1,3.5,0.3,0.7,0.07068583470577035,1.2571606602115155,2.824814181195065,0.663923247458643,0.2980997326840605
133145,Pseudoflavitalea rhizosphaerae,Pseudoflavitalea,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,1884793.0,rod-shaped,1.2,1.5,0.5,0.7,0.2028945255443408,0.4874704600820162,2.4935618646198243,0.3451824928131785,0.31449179276289896
141090,Pseudofulvibacter gastropodicola,Pseudofulvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,,rod-shaped,1.8,2.3,0.4,0.6,0.20943951023931953,0.5937610115284708,3.1315234204652507,0.40160026088389517,0.3526429007561699
133876,Pseudofulvibacter geojedonensis,Pseudofulvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1123758.0,rod-shaped,2.9,2.9,0.45,0.45,0.437368602241954,0.437368602241954,4.09977841293468,0.437368602241954,0.437368602241954
140903,Pseudofulvibacter marinus,Pseudofulvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,,rod-shaped,1.2,2.0,0.3,0.3,0.07775441817634737,0.13430308594096366,1.4600803233505002,0.10602875205865551,0.10218932579593432
159090,Pseudogemmobacter bohemicus,Pseudogemmobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2250708.0,rod-shaped,1.0,2.0,0.8,0.8,0.3686135380212024,0.8712683625955694,3.554306350526693,0.6199409503083859,0.566710961339458
158768,Pseudogracilibacillus endophyticus,Pseudogracilibacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,1.8,2.6,0.7,0.7,0.6029239901014412,0.9108000701532408,4.757412827638371,0.756862030127341,0.7410419775434213
140619,Pseudogracilibacillus marinus,Pseudogracilibacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1593363.0,rod-shaped,2.0,4.0,0.4,0.5,0.23457225146803792,0.7526732399225546,3.97383530631844,0.4936227456952963,0.4201859784766459
133838,Pseudogulbenkiania gefcensis,Pseudogulbenkiania,Chromobacteriaceae,Neisseriales,Betaproteobacteria,Proteobacteria,Bacteria,1037320.0,rod-shaped,0.7,0.7,0.4,0.4,0.07120943348136864,0.07120943348136864,0.879645943005142,0.07120943348136864,0.07120943348136864
10526,Pseudogulbenkiania subflava,Pseudogulbenkiania,Chromobacteriaceae,Neisseriales,Betaproteobacteria,Proteobacteria,Bacteria,1123014.0,rod-shaped,1.0,1.6,0.2,0.5,0.02932153143350474,0.2814343418840856,1.2566370614359172,0.15537793665879518,0.09084099240993537
496,Pseudohaliea rubra,Pseudohaliea,Halieaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1265313.0,rod-shaped,2.7,2.7,0.5,0.5,0.49741883681838395,0.49741883681838395,4.241150082346221,0.49741883681838395,0.49741883681838395
24311,Pseudohoeflea suaedae,Pseudohoeflea,Phyllobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,877384.0,rod-shaped,1.35,1.35,0.4,0.4,0.1528908424747033,0.1528908424747033,1.6964600329384885,0.1528908424747033,0.1528908424747033
133284,Pseudohongiella nitratireducens,Pseudohongiella,"Gammaproteobacteria, not assigned to family","Gammaproteobacteria, not assigned to order",Gammaproteobacteria,Proteobacteria,Bacteria,1768907.0,rod-shaped,1.3,1.7,0.5,0.7,0.222529479629277,0.5644394800949661,2.7629945718807734,0.39348447986212154,0.3544071440980733
141047,Pseudokineococcus basanitobsidens,Pseudokineococcus,Kineosporiaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1926649.0,coccus-shaped,1.3,1.5,1.3,1.5,1.1503465099894628,1.7671458676442586,6.126105674500097,1.4587461888168607,1.4257735028702399
